"user_id","recommended_product_id","recommendation_score","recommendation_type","generated_date"
"USR_000083","PROD_000243","0,947","TRENDING","2024-12-06T11:49:39.697757073"
"USR_000108","PROD_000246","0,752","COLLABORATIVE","2024-12-06T12:49:39.697774368"
"USR_000108","PROD_000332","0,590","CONTENT_BASED","2024-12-06T21:49:39.697786388"
"USR_000108","PROD_000042","0,767","TRENDING","2024-12-06T17:49:39.697802842"
"USR_000108","PROD_000188","0,609","TRENDING","2024-12-06T10:49:39.697814902"
"USR_000108","PROD_000087","0,865","POPULARITY","2024-12-06T22:49:39.697826502"
"USR_000293","PROD_000351","0,598","COLLABORATIVE","2024-12-06T09:49:39.697839137"
"USR_000293","PROD_000067","0,883","POPULARITY","2024-12-06T00:49:39.697852414"
"USR_000293","PROD_000026","0,783","CONTENT_BASED","2024-12-06T04:49:39.697868193"
"USR_000293","PROD_000484","0,883","COLLABORATIVE","2024-12-06T01:49:39.697880412"
"USR_000293","PROD_000392","0,789","COLLABORATIVE","2024-12-06T04:49:39.697892409"
"USR_000157","PROD_000344","0,744","POPULARITY","2024-12-06T05:49:39.697905772"
"USR_000157","PROD_000094","0,749","CONTENT_BASED","2024-12-06T13:49:39.697917218"
"USR_000157","PROD_000159","0,990","TRENDING","2024-12-06T00:49:39.697926907"
"USR_000157","PROD_000156","0,917","POPULARITY","2024-12-05T23:49:39.697942036"
"USR_000157","PROD_000221","0,785","POPULARITY","2024-12-06T17:49:39.697955762"
"USR_000547","PROD_000214","0,855","TRENDING","2024-12-06T04:49:39.697969262"
"USR_000547","PROD_000274","0,531","CONTENT_BASED","2024-12-06T17:49:39.697980910"
"USR_000547","PROD_000346","0,680","TRENDING","2024-12-06T16:49:39.697992492"
"USR_000547","PROD_000192","0,598","TRENDING","2024-12-06T07:49:39.698004037"
"USR_000547","PROD_000120","0,864","TRENDING","2024-12-05T23:49:39.698019542"
"USR_000115","PROD_000453","0,886","COLLABORATIVE","2024-12-05T23:49:39.698033619"
"USR_000115","PROD_000478","0,962","COLLABORATIVE","2024-12-06T06:49:39.698045305"
"USR_000115","PROD_000067","0,665","CONTENT_BASED","2024-12-06T09:49:39.698057098"
"USR_000115","PROD_000277","0,649","POPULARITY","2024-12-06T02:49:39.698068664"
"USR_000115","PROD_000191","0,794","POPULARITY","2024-12-06T21:49:39.698080292"
"USR_000182","PROD_000301","0,675","TRENDING","2024-12-06T07:49:39.698093475"
"USR_000182","PROD_000213","0,580","POPULARITY","2024-12-06T03:49:39.698108847"
"USR_000182","PROD_000120","0,974","TRENDING","2024-12-06T06:49:39.698118932"
"USR_000182","PROD_000322","0,544","TRENDING","2024-12-06T16:49:39.698130743"
"USR_000182","PROD_000008","0,501","POPULARITY","2024-12-05T23:49:39.698142279"
"USR_000820","PROD_000390","0,605","TRENDING","2024-12-06T02:49:39.698157090"
"USR_000820","PROD_000020","0,637","CONTENT_BASED","2024-12-06T21:49:39.698174807"
"USR_000820","PROD_000169","0,987","CONTENT_BASED","2024-12-06T06:49:39.698195496"
"USR_000820","PROD_000206","0,689","COLLABORATIVE","2024-12-06T01:49:39.698207898"
"USR_000820","PROD_000140","0,815","COLLABORATIVE","2024-12-06T05:49:39.698220396"
"USR_000499","PROD_000133","0,931","POPULARITY","2024-12-06T19:49:39.698233638"
"USR_000499","PROD_000461","0,943","COLLABORATIVE","2024-12-06T09:49:39.698245024"
"USR_000499","PROD_000407","0,515","COLLABORATIVE","2024-12-06T04:49:39.698256400"
"USR_000499","PROD_000239","0,944","TRENDING","2024-12-06T08:49:39.698273237"
"USR_000499","PROD_000114","0,921","POPULARITY","2024-12-06T12:49:39.698285433"
"USR_000551","PROD_000467","0,690","TRENDING","2024-12-06T15:49:39.698298923"
"USR_000551","PROD_000418","0,622","TRENDING","2024-12-06T01:49:39.698310683"
"USR_000551","PROD_000485","0,828","CONTENT_BASED","2024-12-06T15:49:39.698320430"
"USR_000551","PROD_000411","0,564","COLLABORATIVE","2024-12-06T01:49:39.698335314"
"USR_000551","PROD_000203","0,809","COLLABORATIVE","2024-12-05T23:49:39.698347607"
"USR_000500","PROD_000105","0,900","TRENDING","2024-12-06T08:49:39.698368997"
"USR_000500","PROD_000428","0,896","COLLABORATIVE","2024-12-06T13:49:39.698381505"
"USR_000500","PROD_000113","0,919","CONTENT_BASED","2024-12-06T12:49:39.698393040"
"USR_000500","PROD_000481","0,671","POPULARITY","2024-12-06T10:49:39.698404628"
"USR_000500","PROD_000490","0,646","COLLABORATIVE","2024-12-06T05:49:39.698416430"
"USR_000413","PROD_000007","0,897","POPULARITY","2024-12-06T12:49:39.698430015"
"USR_000413","PROD_000091","0,665","COLLABORATIVE","2024-12-06T05:49:39.698445336"
"USR_000413","PROD_000232","0,841","TRENDING","2024-12-06T02:49:39.698457458"
"USR_000413","PROD_000246","0,668","COLLABORATIVE","2024-12-06T18:49:39.698468862"
"USR_000413","PROD_000419","0,519","COLLABORATIVE","2024-12-06T09:49:39.698480420"
"USR_000147","PROD_000213","0,741","CONTENT_BASED","2024-12-06T11:49:39.698493587"
"USR_000147","PROD_000030","0,567","COLLABORATIVE","2024-12-06T13:49:39.698505262"
"USR_000147","PROD_000163","0,785","TRENDING","2024-12-06T15:49:39.698518260"
"USR_000147","PROD_000127","0,843","COLLABORATIVE","2024-12-06T08:49:39.698530184"
"USR_000147","PROD_000228","0,507","POPULARITY","2024-12-06T03:49:39.698541869"
"USR_000248","PROD_000156","0,823","CONTENT_BASED","2024-12-06T04:49:39.698556073"
"USR_000248","PROD_000093","0,528","POPULARITY","2024-12-06T08:49:39.698569514"
"USR_000248","PROD_000323","0,639","TRENDING","2024-12-06T00:49:39.698581031"
"USR_000248","PROD_000119","0,690","CONTENT_BASED","2024-12-06T15:49:39.698596599"
"USR_000248","PROD_000496","0,549","COLLABORATIVE","2024-12-06T08:49:39.698608918"
"USR_000562","PROD_000161","0,910","TRENDING","2024-12-06T05:49:39.698622105"
"USR_000562","PROD_000101","0,519","CONTENT_BASED","2024-12-06T10:49:39.698633663"
"USR_000562","PROD_000036","0,778","POPULARITY","2024-12-06T13:49:39.698645092"
"USR_000562","PROD_000230","0,907","POPULARITY","2024-12-06T19:49:39.698656671"
"USR_000562","PROD_000486","0,821","CONTENT_BASED","2024-12-06T00:49:39.698676128"
"USR_000102","PROD_000117","0,805","COLLABORATIVE","2024-12-06T05:49:39.698693811"
"USR_000102","PROD_000320","0,663","CONTENT_BASED","2024-12-06T16:49:39.698705981"
"USR_000102","PROD_000497","0,698","COLLABORATIVE","2024-12-06T03:49:39.698715512"
"USR_000102","PROD_000307","0,502","COLLABORATIVE","2024-12-06T18:49:39.698730453"
"USR_000102","PROD_000074","0,584","COLLABORATIVE","2024-12-06T20:49:39.698742459"
"USR_000126","PROD_000464","0,924","POPULARITY","2024-12-06T08:49:39.698757309"
"USR_000126","PROD_000107","0,583","TRENDING","2024-12-06T03:49:39.698775441"
"USR_000126","PROD_000370","0,763","CONTENT_BASED","2024-12-06T03:49:39.698791473"
"USR_000126","PROD_000314","0,710","CONTENT_BASED","2024-12-06T04:49:39.698806874"
"USR_000126","PROD_000179","0,755","TRENDING","2024-12-06T08:49:39.698827964"
"USR_000047","PROD_000420","0,752","TRENDING","2024-12-06T13:49:39.698849061"
"USR_000047","PROD_000101","0,775","COLLABORATIVE","2024-12-06T12:49:39.698866192"
"USR_000047","PROD_000462","0,788","POPULARITY","2024-12-06T13:49:39.698886229"
"USR_000047","PROD_000083","0,905","CONTENT_BASED","2024-12-06T03:49:39.698898141"
"USR_000047","PROD_000291","0,559","CONTENT_BASED","2024-12-06T01:49:39.698909505"
"USR_000554","PROD_000088","0,664","POPULARITY","2024-12-06T20:49:39.698922647"
"USR_000554","PROD_000143","0,838","TRENDING","2024-12-06T13:49:39.698933836"
"USR_000554","PROD_000203","0,744","COLLABORATIVE","2024-12-06T07:49:39.698943055"
"USR_000554","PROD_000129","0,862","COLLABORATIVE","2024-12-06T15:49:39.698954064"
"USR_000554","PROD_000232","0,526","COLLABORATIVE","2024-12-06T09:49:39.698969213"
"USR_000626","PROD_000279","0,795","CONTENT_BASED","2024-12-06T15:49:39.698982554"
"USR_000626","PROD_000417","0,907","TRENDING","2024-12-06T05:49:39.698995316"
"USR_000626","PROD_000182","0,954","TRENDING","2024-12-06T13:49:39.699013156"
"USR_000626","PROD_000123","0,897","COLLABORATIVE","2024-12-06T14:49:39.699025445"
"USR_000626","PROD_000044","0,642","TRENDING","2024-12-06T10:49:39.699035999"
"USR_000408","PROD_000286","0,610","POPULARITY","2024-12-06T09:49:39.699055002"
"USR_000408","PROD_000100","0,594","CONTENT_BASED","2024-12-06T02:49:39.699066197"
"USR_000408","PROD_000344","0,731","COLLABORATIVE","2024-12-06T01:49:39.699076694"
"USR_000408","PROD_000050","0,750","POPULARITY","2024-12-06T06:49:39.699088384"
"USR_000408","PROD_000345","0,662","CONTENT_BASED","2024-12-06T16:49:39.699099250"
"USR_000238","PROD_000290","0,960","TRENDING","2024-12-06T06:49:39.699111141"
"USR_000238","PROD_000306","0,524","TRENDING","2024-12-06T10:49:39.699125238"
"USR_000238","PROD_000082","0,512","COLLABORATIVE","2024-12-06T14:49:39.699133482"
"USR_000238","PROD_000001","0,586","TRENDING","2024-12-06T00:49:39.699143369"
"USR_000238","PROD_000051","0,907","TRENDING","2024-12-06T02:49:39.699153142"
"USR_000762","PROD_000272","0,968","COLLABORATIVE","2024-12-06T00:49:39.699165732"
"USR_000762","PROD_000242","0,750","TRENDING","2024-12-06T05:49:39.699182313"
"USR_000762","PROD_000329","0,513","POPULARITY","2024-12-06T13:49:39.699193426"
"USR_000762","PROD_000447","0,611","CONTENT_BASED","2024-12-06T16:49:39.699211394"
"USR_000762","PROD_000235","0,746","TRENDING","2024-12-06T07:49:39.699222586"
"USR_000205","PROD_000091","0,954","POPULARITY","2024-12-06T02:49:39.699234695"
"USR_000205","PROD_000224","0,630","COLLABORATIVE","2024-12-06T01:49:39.699245305"
"USR_000205","PROD_000354","0,520","POPULARITY","2024-12-06T20:49:39.699255551"
"USR_000205","PROD_000217","0,634","TRENDING","2024-12-06T01:49:39.699265608"
"USR_000205","PROD_000204","0,816","TRENDING","2024-12-06T06:49:39.699279370"
"USR_000495","PROD_000398","0,599","TRENDING","2024-12-06T06:49:39.699291535"
"USR_000495","PROD_000444","0,661","POPULARITY","2024-12-06T17:49:39.699301856"
"USR_000495","PROD_000260","0,798","POPULARITY","2024-12-05T23:49:39.699309860"
"USR_000495","PROD_000129","0,589","POPULARITY","2024-12-05T23:49:39.699320157"
"USR_000495","PROD_000364","0,756","TRENDING","2024-12-06T20:49:39.699331719"
"USR_000571","PROD_000107","0,660","POPULARITY","2024-12-06T01:49:39.699343818"
"USR_000571","PROD_000055","0,590","CONTENT_BASED","2024-12-06T01:49:39.699357846"
"USR_000571","PROD_000432","0,563","POPULARITY","2024-12-06T18:49:39.699368405"
"USR_000571","PROD_000143","0,720","POPULARITY","2024-12-06T02:49:39.699381180"
"USR_000571","PROD_000107","0,862","COLLABORATIVE","2024-12-06T16:49:39.699392896"
"USR_000529","PROD_000050","0,693","POPULARITY","2024-12-06T04:49:39.699409657"
"USR_000529","PROD_000131","0,865","POPULARITY","2024-12-06T09:49:39.699420331"
"USR_000529","PROD_000043","0,727","POPULARITY","2024-12-06T01:49:39.699434720"
"USR_000529","PROD_000236","0,991","CONTENT_BASED","2024-12-06T22:49:39.699445455"
"USR_000529","PROD_000421","0,957","TRENDING","2024-12-06T16:49:39.699455468"
"USR_000435","PROD_000345","0,782","COLLABORATIVE","2024-12-06T19:49:39.699467526"
"USR_000435","PROD_000081","0,704","CONTENT_BASED","2024-12-06T09:49:39.699477592"
"USR_000435","PROD_000452","0,702","TRENDING","2024-12-06T16:49:39.699487670"
"USR_000435","PROD_000252","0,598","CONTENT_BASED","2024-12-06T20:49:39.699499226"
"USR_000435","PROD_000431","0,853","CONTENT_BASED","2024-12-06T09:49:39.699509798"
"USR_000332","PROD_000158","0,752","COLLABORATIVE","2024-12-06T19:49:39.699522019"
"USR_000332","PROD_000072","0,575","TRENDING","2024-12-06T07:49:39.699532353"
"USR_000332","PROD_000118","0,603","TRENDING","2024-12-06T01:49:39.699542956"
"USR_000332","PROD_000094","0,685","POPULARITY","2024-12-06T14:49:39.699553131"
"USR_000332","PROD_000123","0,957","CONTENT_BASED","2024-12-06T06:49:39.699563191"
"USR_000059","PROD_000388","0,680","POPULARITY","2024-12-05T23:49:39.699580487"
"USR_000059","PROD_000359","0,959","CONTENT_BASED","2024-12-06T02:49:39.699591086"
"USR_000059","PROD_000469","0,709","COLLABORATIVE","2024-12-06T11:49:39.699601411"
"USR_000059","PROD_000067","0,885","COLLABORATIVE","2024-12-06T07:49:39.699611547"
"USR_000059","PROD_000329","0,825","COLLABORATIVE","2024-12-05T23:49:39.699621689"
"USR_000185","PROD_000485","0,989","POPULARITY","2024-12-06T15:49:39.699633632"
"USR_000185","PROD_000104","0,676","COLLABORATIVE","2024-12-06T21:49:39.699649973"
"USR_000185","PROD_000110","0,627","POPULARITY","2024-12-06T10:49:39.699660842"
"USR_000185","PROD_000092","0,675","TRENDING","2024-12-06T06:49:39.699668875"
"USR_000185","PROD_000270","0,506","CONTENT_BASED","2024-12-06T05:49:39.699679086"
"USR_000430","PROD_000193","0,519","POPULARITY","2024-12-06T05:49:39.699691209"
"USR_000430","PROD_000069","0,729","POPULARITY","2024-12-06T15:49:39.699701544"
"USR_000430","PROD_000044","0,789","POPULARITY","2024-12-06T09:49:39.699715540"
"USR_000430","PROD_000236","0,535","COLLABORATIVE","2024-12-06T07:49:39.699726310"
"USR_000430","PROD_000247","0,510","COLLABORATIVE","2024-12-06T07:49:39.699736664"
"USR_000936","PROD_000047","0,734","COLLABORATIVE","2024-12-06T21:49:39.699750074"
"USR_000936","PROD_000105","0,849","POPULARITY","2024-12-06T07:49:39.699760477"
"USR_000936","PROD_000066","0,739","COLLABORATIVE","2024-12-06T02:49:39.699770739"
"USR_000936","PROD_000316","0,724","POPULARITY","2024-12-06T07:49:39.699784858"
"USR_000936","PROD_000067","0,780","POPULARITY","2024-12-06T02:49:39.699795387"
"USR_000912","PROD_000047","0,820","TRENDING","2024-12-05T23:49:39.699807509"
"USR_000912","PROD_000366","0,786","TRENDING","2024-12-06T06:49:39.699817748"
"USR_000912","PROD_000325","0,891","POPULARITY","2024-12-06T05:49:39.699828025"
"USR_000912","PROD_000430","0,905","COLLABORATIVE","2024-12-05T23:49:39.699836142"
"USR_000912","PROD_000319","0,520","COLLABORATIVE","2024-12-06T08:49:39.699846276"
"USR_000485","PROD_000462","0,888","TRENDING","2024-12-06T08:49:39.699861673"
"USR_000485","PROD_000170","0,978","TRENDING","2024-12-06T11:49:39.699872437"
"USR_000485","PROD_000275","0,955","POPULARITY","2024-12-06T05:49:39.699882968"
"USR_000485","PROD_000379","0,827","CONTENT_BASED","2024-12-06T12:49:39.699893146"
"USR_000485","PROD_000041","0,796","TRENDING","2024-12-06T08:49:39.699903307"
"USR_000440","PROD_000272","0,908","POPULARITY","2024-12-06T10:49:39.699915198"
"USR_000440","PROD_000451","0,558","CONTENT_BASED","2024-12-06T17:49:39.699930599"
"USR_000440","PROD_000404","0,782","CONTENT_BASED","2024-12-06T18:49:39.699941279"
"USR_000440","PROD_000017","0,805","TRENDING","2024-12-06T06:49:39.699951450"
"USR_000440","PROD_000477","0,912","CONTENT_BASED","2024-12-06T15:49:39.699961601"
"USR_000153","PROD_000110","0,790","TRENDING","2024-12-06T03:49:39.699973630"
"USR_000153","PROD_000432","0,685","POPULARITY","2024-12-06T16:49:39.699984023"
"USR_000153","PROD_000426","0,836","COLLABORATIVE","2024-12-06T11:49:39.699995238"
"USR_000153","PROD_000327","0,700","POPULARITY","2024-12-06T14:49:39.700007256"
"USR_000153","PROD_000139","0,703","POPULARITY","2024-12-06T13:49:39.700017732"
"USR_000821","PROD_000089","0,627","TRENDING","2024-12-06T12:49:39.700029861"
"USR_000821","PROD_000131","0,854","CONTENT_BASED","2024-12-06T05:49:39.700039986"
"USR_000821","PROD_000425","0,589","TRENDING","2024-12-06T22:49:39.700050313"
"USR_000821","PROD_000495","0,723","TRENDING","2024-12-06T13:49:39.700060157"
"USR_000821","PROD_000058","0,885","TRENDING","2024-12-06T02:49:39.700073975"
"USR_000650","PROD_000196","0,896","COLLABORATIVE","2024-12-06T10:49:39.700086441"
"USR_000650","PROD_000348","0,775","POPULARITY","2024-12-06T03:49:39.700096715"
"USR_000650","PROD_000409","0,661","CONTENT_BASED","2024-12-06T22:49:39.700108598"
"USR_000650","PROD_000199","0,967","TRENDING","2024-12-06T02:49:39.700118599"
"USR_000650","PROD_000176","0,580","CONTENT_BASED","2024-12-06T08:49:39.700128788"
"USR_000922","PROD_000286","0,870","TRENDING","2024-12-06T01:49:39.700145731"
"USR_000922","PROD_000336","0,963","CONTENT_BASED","2024-12-06T06:49:39.700156335"
"USR_000922","PROD_000483","0,822","COLLABORATIVE","2024-12-06T16:49:39.700166740"
"USR_000922","PROD_000092","0,596","COLLABORATIVE","2024-12-06T05:49:39.700180356"
"USR_000922","PROD_000131","0,637","COLLABORATIVE","2024-12-06T11:49:39.700191996"
"USR_000501","PROD_000384","0,703","COLLABORATIVE","2024-12-06T13:49:39.700204220"
"USR_000501","PROD_000361","0,954","TRENDING","2024-12-06T20:49:39.700214514"
"USR_000501","PROD_000010","0,753","CONTENT_BASED","2024-12-06T02:49:39.700233432"
"USR_000501","PROD_000350","0,506","POPULARITY","2024-12-06T10:49:39.700244382"
"USR_000501","PROD_000187","0,687","TRENDING","2024-12-06T08:49:39.700254497"
"USR_000070","PROD_000273","0,603","POPULARITY","2024-12-06T10:49:39.700266252"
"USR_000070","PROD_000337","0,516","CONTENT_BASED","2024-12-06T10:49:39.700276328"
"USR_000070","PROD_000182","0,908","CONTENT_BASED","2024-12-06T22:49:39.700287790"
"USR_000070","PROD_000454","0,700","CONTENT_BASED","2024-12-06T12:49:39.700301044"
"USR_000070","PROD_000045","0,792","TRENDING","2024-12-06T20:49:39.700311473"
"USR_000511","PROD_000185","0,920","CONTENT_BASED","2024-12-06T00:49:39.700323252"
"USR_000511","PROD_000186","0,653","CONTENT_BASED","2024-12-06T20:49:39.700333251"
"USR_000511","PROD_000170","0,657","CONTENT_BASED","2024-12-06T06:49:39.700343304"
"USR_000511","PROD_000146","0,777","CONTENT_BASED","2024-12-06T07:49:39.700351335"
"USR_000511","PROD_000459","0,833","POPULARITY","2024-12-06T09:49:39.700364924"
"USR_000061","PROD_000389","0,753","POPULARITY","2024-12-06T00:49:39.700377097"
"USR_000061","PROD_000088","0,711","CONTENT_BASED","2024-12-06T01:49:39.700387511"
"USR_000061","PROD_000305","0,806","CONTENT_BASED","2024-12-06T11:49:39.700399030"
"USR_000061","PROD_000267","0,661","TRENDING","2024-12-06T13:49:39.700410517"
"USR_000061","PROD_000214","0,714","CONTENT_BASED","2024-12-06T10:49:39.700420682"
"USR_000772","PROD_000206","0,771","POPULARITY","2024-12-05T23:49:39.700436803"
"USR_000772","PROD_000006","0,556","POPULARITY","2024-12-06T14:49:39.700447345"
"USR_000772","PROD_000175","0,861","TRENDING","2024-12-06T02:49:39.700457470"
"USR_000772","PROD_000210","0,705","POPULARITY","2024-12-06T19:49:39.700469069"
"USR_000772","PROD_000144","0,637","TRENDING","2024-12-06T12:49:39.700479125"
"USR_000611","PROD_000159","0,876","TRENDING","2024-12-06T16:49:39.700497816"
"USR_000611","PROD_000364","0,851","POPULARITY","2024-12-06T08:49:39.700508747"
"USR_000611","PROD_000133","0,970","TRENDING","2024-12-05T23:49:39.700522705"
"USR_000611","PROD_000479","0,799","COLLABORATIVE","2024-12-06T12:49:39.700531015"
"USR_000611","PROD_000238","0,627","POPULARITY","2024-12-06T00:49:39.700541205"
"USR_000558","PROD_000207","0,739","TRENDING","2024-12-06T00:49:39.700553499"
"USR_000558","PROD_000472","0,582","TRENDING","2024-12-06T10:49:39.700564021"
"USR_000558","PROD_000434","0,798","CONTENT_BASED","2024-12-06T21:49:39.700574523"
"USR_000558","PROD_000333","0,677","COLLABORATIVE","2024-12-06T10:49:39.700588497"
"USR_000558","PROD_000369","0,697","POPULARITY","2024-12-06T08:49:39.700599001"
"USR_000695","PROD_000481","0,801","POPULARITY","2024-12-06T02:49:39.700611543"
"USR_000695","PROD_000168","0,757","COLLABORATIVE","2024-12-06T20:49:39.700621834"
"USR_000695","PROD_000448","0,521","CONTENT_BASED","2024-12-06T18:49:39.700632029"
"USR_000695","PROD_000350","0,826","POPULARITY","2024-12-06T13:49:39.700642202"
"USR_000695","PROD_000477","0,654","TRENDING","2024-12-06T20:49:39.700653707"
"USR_000783","PROD_000237","0,747","POPULARITY","2024-12-06T04:49:39.700670212"
"USR_000783","PROD_000262","0,802","COLLABORATIVE","2024-12-06T19:49:39.700680785"
"USR_000783","PROD_000395","0,816","POPULARITY","2024-12-06T16:49:39.700690832"
"USR_000783","PROD_000235","0,531","POPULARITY","2024-12-06T12:49:39.700698784"
"USR_000783","PROD_000399","0,952","COLLABORATIVE","2024-12-06T06:49:39.700708648"
